-968, -909, 394
-859, -748, 504
-819, -821, 424
-848, -1021, 115
-853, -1156, -117
-820, -1102, -252
-741, -898, -119
-677, -795, -63
-602, -865, -277
-555, -940, -540
-492, -898, -663
-418, -761, -596
-376, -669, -444
-389, -719, -443
-365, -838, -588
-387, -919, -742
-408, -927, -855
-418, -932, -912
-438, -956, -898
-455, -973, -874
-470, -961, -837
-474, -931, -818
-460, -884, -792
-464, -843, -759
-465, -844, -691
-481, -857, -653
-503, -873, -640
-513, -872, -601
-514, -833, -606
-493, -795, -626
-470, -761, -595
-478, -762, -520
-508, -733, -445
-537, -676, -392
-553, -649, -371
-574, -632, -346
-595, -570, -285
-608, -518, -241
-630, -506, -262
-654, -496, -305
-667, -471, -300
-662, -423, -281
-660, -389, -272
-672, -369, -258
-675, -367, -252
-702, -352, -252
-710, -313, -260
-704, -273, -221
-697, -253, -185
-696, -214, -144
-722, -165, -82
-722, -165, -82
-,-,-
-447, -162, -541
-447, -162, -541
-471, -110, -501
-488, -103, -480
-498, -61, -490
-493, -28, -474
-512, -11, -410
-541, -23, -364
-581, -69, -349
-602, -98, -332
-597, -61, -275
-589, -83, -173
-585, -70, -48
-584, -58, 45
-590, -73, 100
-559, -63, 148
-559, -63, 148
-511, -72, 172
-481, -167, 254
-478, -186, 353
-535, -161, 430
-616, -247, 501
-642, -359, 535
-626, -449, 588
-643, -419, 607
-741, -413, 621
-803, -501, 670
-825, -579, 724
-831, -480, 844
-842, -425, 954
-951, -568, 868
-951, -568, 868
-1020, -770, 706
-1000, -777, 673
-935, -592, 725
-932, -521, 658
-1014, -775, 407
-1122, -1101, 180
-1109, -1148, 189
-1008, -948, 418
-897, -811, 635
-831, -929, 553
-972, -1317, 94
-920, -1329, -140
-823, -1090, -61
-761, -897, 154
-732, -924, 175
-731, -1039, -32
-686, -1072, -168
-626, -1060, -182
-537, -1033, -201
-508, -1075, -283
-504, -1131, -380
-512, -1203, -484
-487, -1194, -591
-454, -1145, -641
-410, -1104, -676
-417, -1140, -799
-444, -1118, -932
-458, -1055, -922
-455, -976, -765
-456, -883, -624
-451, -844, -562
-439, -804, -581
-435, -799, -612
-440, -796, -627
-443, -747, -550
-443, -718, -471
-462, -720, -466
-509, -755, -530
-516, -766, -588
-477, -731, -567
-487, -690, -464
-533, -678, -362
-601, -760, -367
-612, -823, -469
-564, -769, -524
-534, -677, -476
-500, -558, -378
-494, -490, -255
-499, -443, -184
-488, -360, -159
-474, -246, -154
-476, -205, -139
-478, -206, -130
-481, -184, -99
-524, -111, -33
-524, -111, -33
-530, -58, 66
-,-,-
-563, -221, -447
-579, -170, -416
-615, -188, -463
-604, -218, -455
-598, -207, -446
-590, -166, -409
-574, -114, -292
-546, -104, -180
-524, -122, -154
-564, -168, -196
-584, -169, -125
-556, -80, -19
-531, -30, 86
-575, -60, 124
-606, -130, 141
-632, -166, 147
-637, -182, 176
-663, -203, 205
-678, -259, 236
-709, -334, 269
-709, -334, 269
-747, -413, 294
-786, -459, 289
-804, -463, 292
-798, -497, 359
-816, -529, 446
-849, -562, 471
-872, -629, 471
-858, -701, 514
-852, -674, 555
-841, -692, 514
-834, -779, 483
-819, -895, 478
-790, -909, 501
-754, -901, 515
-736, -993, 420
-772, -1134, 306
-789, -1229, 250
-757, -1278, 189
-725, -1265, 162
-685, -1251, 78
-685, -1251, 78
-657, -1275, -24
-671, -1367, -121
-643, -1339, -178
-538, -1164, -99
-476, -1044, -25
-466, -1119, -62
-461, -1193, -160
-329, -1045, -226
-257, -960, -165
-202, -956, -161
-207, -1003, -253
-200, -1046, -372
-193, -1060, -492
-182, -1080, -568
-160, -1073, -649
-146, -1091, -721
-150, -1142, -779
-177, -1151, -847
-184, -1108, -858
-178, -1060, -793
-179, -1075, -756
-185, -1080, -790
-193, -1067, -815
-199, -1009, -795
-189, -908, -720
-188, -838, -640
-206, -814, -612
-240, -804, -622
-250, -783, -621
-255, -747, -616
-268, -710, -575
-298, -725, -535
-346, -752, -511
-415, -786, -518
-438, -748, -527
-417, -689, -476
-410, -644, -393
-447, -575, -329
-494, -523, -312
-516, -503, -306
-531, -433, -305
-554, -379, -295
-575, -350, -254
-576, -290, -206
-580, -252, -164
-618, -230, -134
-645, -190, -127
-645, -129, -105
-598, -95, -49
-596, -25, 69
-656, 17, 161
-,-,-
-403, -248, -568
-453, -180, -532
-432, -172, -520
-494, -177, -469
-520, -162, -400
-514, -117, -298
-506, -67, -203
-495, -48, -130
-522, -97, -78
-556, -142, -13
-540, -116, 77
-532, -85, 211
-556, -86, 315
-612, -172, 355
-612, -172, 355
-652, -202, 340
-631, -184, 296
-632, -191, 287
-675, -273, 318
-749, -386, 388
-801, -439, 454
-795, -436, 471
-767, -423, 479
-730, -427, 549
-729, -447, 606
-755, -508, 658
-771, -604, 659
-724, -671, 655
-693, -688, 681
-796, -701, 665
-907, -776, 568
-907, -776, 568
-918, -901, 445
-923, -963, 374
-921, -946, 382
-967, -969, 372
-1005, -1087, 314
-1008, -1136, 251
-940, -1025, 228
-908, -970, 290
-925, -1068, 299
-952, -1218, 195
-902, -1228, 54
-795, -1115, 16
-659, -934, 116
-540, -819, 238
-481, -847, 227
-451, -931, 57
-432, -1018, -69
-422, -1073, -127
-403, -1097, -220
-362, -1101, -353
-320, -1104, -472
-307, -1130, -528
-310, -1147, -584
-322, -1138, -650
-332, -1135, -706
-352, -1142, -721
-353, -1121, -695
-349, -1088, -651
-364, -1063, -577
-383, -1010, -506
-374, -976, -467
-364, -954, -476
-381, -942, -514
-406, -917, -562
-411, -874, -560
-396, -821, -529
-405, -798, -518
-428, -793, -516
-480, -829, -523
-514, -820, -555
-502, -773, -548
-475, -675, -484
-464, -646, -446
-520, -710, -460
-591, -772, -506
-583, -728, -510
-510, -577, -460
-465, -460, -394
-508, -419, -338
-583, -480, -296
-612, -473, -298
-588, -384, -314
-555, -270, -310
-573, -246, -304
-625, -310, -293
-667, -346, -252
-648, -263, -224
-596, -160, -188
-606, -122, -168
-637, -181, -140
-666, -188, -65
-644, -125, 1
-626, -65, 65
-622, -53, 97
-635, -101, 137
-662, -125, 204
-580, -27, 239
-580, -27, 239
-444, 102, 302
-399, 169, 403
-447, 71, 486
-505, 18, 573
-,-,-
-372, -481, -873
-485, -382, -830
-407, -351, -720
-423, -317, -633
-445, -292, -579
-465, -259, -529
-470, -204, -501
-462, -163, -469
-466, -138, -394
-502, -165, -298
-537, -153, -216
-559, -133, -161
-553, -73, -126
-532, -55, -97
-549, -92, -62
-589, -135, -10
-595, -99, 47
-581, -66, 123
-581, -66, 123
-562, -71, 193
-612, -164, 255
-663, -245, 279
-695, -282, 291
-703, -307, 324
-706, -317, 339
-702, -370, 405
-711, -416, 524
-731, -439, 585
-734, -436, 587
-754, -443, 572
-796, -545, 537
-817, -627, 507
-817, -627, 507
-790, -602, 489
-755, -578, 514
-720, -613, 549
-725, -655, 582
-742, -754, 616
-765, -828, 597
-767, -884, 544
-842, -1046, 499
-930, -1241, 452
-979, -1352, 412
-941, -1305, 385
-852, -1209, 370
-766, -1176, 404
-795, -1298, 127
-770, -1307, -2
-714, -1232, -72
-619, -1092, -19
-548, -968, 80
-511, -933, 98
-506, -1011, 1
-551, -1103, -111
-577, -1079, -161
-498, -937, -193
-439, -836, -154
-444, -849, -132
-485, -940, -174
-508, -973, -265
-508, -964, -320
-489, -969, -327
-475, -977, -352
-490, -1000, -392
-513, -1015, -437
-508, -1022, -471
-489, -1015, -508
-476, -994, -512
-471, -995, -510
-482, -989, -497
-490, -989, -476
-485, -957, -457
-460, -922, -462
-443, -902, -518
-455, -923, -580
-476, -943, -592
-479, -895, -548
-469, -846, -517
-446, -797, -511
-460, -816, -529
-479, -825, -556
-504, -804, -535
-504, -730, -473
-518, -695, -403
-549, -699, -347
-600, -701, -313
-616, -652, -337
-591, -578, -379
-565, -503, -367
-575, -457, -338
-597, -427, -306
-600, -375, -278
-590, -335, -280
-603, -307, -296
-627, -283, -298
-648, -271, -312
-655, -273, -298
-647, -229, -230
-668, -149, -129
-673, -87, -62
-680, -118, -27
-680, -118, -27
-,-,-
-352, -340, -705
-404, -245, -650
-425, -260, -574
-454, -247, -467
-477, -210, -376
-505, -206, -342
-539, -182, -360
-561, -207, -411
-558, -207, -417
-561, -182, -329
-570, -151, -217
-594, -170, -135
-627, -205, -116
-647, -231, -93
-643, -209, -24
-618, -178, 89
-615, -129, 198
-627, -149, 282
-627, -149, 282
-635, -183, 303
-617, -206, 331
-613, -198, 394
-625, -213, 471
-667, -271, 526
-728, -350, 535
-765, -387, 540
-763, -368, 587
-739, -375, 641
-733, -425, 643
-799, -458, 636
-807, -458, 656
-732, -442, 735
-657, -419, 840
-751, -487, 875
-883, -617, 803
-883, -617, 803
-930, -755, 709
-953, -811, 653
-983, -838, 682
-1046, -955, 688
-1111, -1104, 598
-1126, -1143, 505
-1043, -1096, 444
-975, -1013, 399
-922, -1077, 318
-927, -1143, 252
-863, -1098, 145
-737, -1003, 126
-603, -869, 137
-513, -805, 168
-519, -870, 128
-536, -971, 22
-537, -1009, -87
-510, -970, -158
-504, -969, -199
-517, -1021, -266
-520, -1068, -353
-523, -1083, -429
-532, -1085, -459
-533, -1077, -467
-528, -1082, -519
-528, -1107, -603
-530, -1120, -687
-512, -1091, -691
-473, -1014, -635
-500, -960, -476
-501, -928, -429
-488, -905, -409
-484, -890, -414
-487, -855, -407
-467, -803, -395
-453, -778, -426
-461, -800, -466
-461, -800, -502
-478, -845, -502
-473, -845, -521
-464, -787, -507
-467, -746, -478
-511, -769, -454
-548, -794, -443
-547, -751, -438
-535, -647, -410
-540, -578, -369
-578, -564, -326
-614, -543, -301
-599, -484, -277
-573, -380, -248
-548, -305, -250
-595, -313, -282
-648, -360, -291
-638, -335, -244
-594, -252, -174
-584, -183, -129
-616, -195, -139
-632, -248, -140
-549, -211, -100
-520, -32, 55
-,-,-
-598, -225, -238
-640, -227, -288
-602, -241, -285
-579, -174, -222
-549, -81, -178
-537, -56, -149
-559, -120, -147
-566, -167, -118
-532, -149, 0
-521, -114, 176
-524, -111, 352
-565, -189, 489
-587, -323, 512
-613, -350, 523
-582, -285, 616
-581, -257, 711
-614, -321, 709
-667, -431, 664
-667, -431, 664
-708, -449, 636
-710, -447, 660
-697, -422, 684
-675, -411, 709
-701, -458, 749
-771, -522, 792
-813, -516, 797
-797, -529, 836
-792, -603, 906
-859, -788, 878
-973, -866, 735
-1001, -794, 647
-903, -724, 682
-853, -719, 693
-968, -867, 581
-1052, -1032, 463
-1038, -1036, 394
-923, -905, 415
-891, -834, 423
-929, -931, 334
-929, -931, 334
-929, -1015, 243
-866, -994, 149
-750, -864, 145
-672, -770, 170
-613, -784, 162
-612, -887, 79
-608, -992, -34
-583, -1020, -148
-544, -1005, -203
-502, -969, -181
-476, -960, -151
-499, -1029, -158
-506, -1073, -268
-515, -1102, -379
-513, -1133, -443
-496, -1140, -486
-505, -1175, -527
-524, -1204, -557
-530, -1202, -599
-522, -1185, -647
-519, -1176, -602
-502, -1144, -557
-497, -1115, -515
-481, -1085, -490
-459, -1046, -448
-464, -1013, -437
-445, -1003, -462
-417, -905, -417
-425, -852, -367
-452, -808, -343
-497, -758, -293
-510, -700, -287
-521, -670, -344
-559, -681, -398
-585, -656, -384
-577, -586, -309
-560, -518, -245
-573, -488, -254
-578, -462, -306
-576, -450, -319
-560, -398, -257
-558, -313, -147
-571, -253, -74
-610, -269, -60
-648, -296, -37
-671, -286, -30
-658, -246, -28
-658, -246, -31
-637, -172, -31
-632, -142, -43
-614, -165, 15
-608, -157, 71
-524, -63, 127
-451, -2, 206
-407, -8, 271
-385, 9, 366
-,-,-
-453, -276, -549
-535, -270, -515
-526, -273, -435
-544, -214, -358
-549, -167, -297
-542, -141, -256
-548, -110, -218
-546, -60, -150
-564, -73, -57
-599, -81, 33
-629, -107, 134
-653, -120, 192
-658, -114, 231
-672, -142, 270
-665, -167, 281
-665, -167, 281
-677, -200, 298
-694, -241, 321
-673, -230, 372
-645, -207, 509
-629, -206, 650
-650, -272, 735
-712, -326, 759
-714, -326, 790
-667, -299, 834
-638, -274, 863
-643, -310, 840
-656, -362, 801
-667, -389, 772
-662, -354, 720
-621, -362, 678
-568, -447, 694
-568, -447, 694
-620, -559, 759
-723, -641, 832
-876, -755, 851
-930, -857, 860
-916, -907, 946
-989, -974, 973
-1095, -1127, 897
-1112, -1234, 714
-1017, -1171, 580
-961, -1075, 541
-899, -1047, 499
-842, -1042, 391
-787, -1032, 270
-708, -1003, 165
-642, -949, 108
-576, -936, 28
-501, -907, -67
-440, -904, -166
-385, -934, -253
-335, -957, -347
-301, -964, -461
-264, -962, -531
-262, -976, -558
-263, -1003, -569
-249, -991, -576
-229, -987, -616
-228, -1005, -692
-244, -1012, -733
-266, -1006, -748
-281, -1039, -749
-281, -1059, -781
-281, -1051, -798
-305, -1052, -784
-316, -1033, -750
-329, -1022, -692
-347, -1021, -650
-354, -997, -643
-366, -947, -637
-380, -902, -601
-398, -879, -555
-434, -870, -501
-453, -855, -428
-460, -810, -396
-459, -784, -417
-474, -757, -451
-499, -747, -455
-501, -718, -415
-484, -652, -358
-471, -558, -290
-462, -435, -232
-474, -353, -251
-496, -314, -308
-557, -274, -288
-555, -285, -231
-510, -226, -141
-530, -135, -77
-590, -131, -38
-,-,-
-629, -157, -323
-667, -204, -355
-717, -298, -384
-698, -303, -302
-646, -211, -154
-630, -216, -76
-634, -300, -57
-634, -327, -57
-634, -327, -57
-619, -342, -14
-584, -329, 104
-564, -282, 241
-559, -273, 318
-553, -307, 322
-579, -352, 307
-609, -383, 344
-637, -408, 426
-682, -484, 499
-721, -541, 501
-781, -566, 472
-789, -577, 465
-754, -573, 517
-755, -542, 588
-763, -571, 554
-763, -571, 554
-763, -607, 449
-760, -606, 383
-738, -566, 418
-746, -603, 509
-800, -725, 539
-853, -829, 480
-889, -856, 411
-882, -841, 415
-874, -889, 414
-863, -941, 437
-892, -993, 516
-936, -1096, 503
-964, -1220, 423
-934, -1214, 316
-863, -1160, 265
-790, -1112, 249
-740, -1078, 186
-682, -1066, 125
-653, -1055, 60
-614, -1019, -33
-567, -944, -83
-503, -889, -136
-461, -896, -232
-480, -979, -321
-477, -1011, -404
-459, -995, -436
-401, -911, -415
-361, -866, -396
-362, -895, -417
-400, -957, -448
-418, -988, -475
-421, -989, -494
-410, -997, -527
-419, -996, -535
-433, -986, -531
-458, -988, -522
-475, -1001, -508
-457, -978, -490
-455, -956, -456
-472, -952, -443
-509, -969, -445
-535, -974, -421
-524, -942, -391
-512, -912, -371
-508, -885, -379
-520, -871, -411
-544, -882, -418
-556, -879, -383
-562, -846, -313
-569, -787, -273
-580, -756, -278
-607, -776, -318
-653, -834, -366
-673, -856, -385
-653, -804, -350
-611, -694, -294
-578, -609, -238
-600, -607, -200
-630, -603, -204
-629, -532, -206
-615, -454, -221
-613, -411, -236
-635, -402, -230
-648, -357, -218
-641, -357, -204
-641, -301, -204
-604, -243, -184
-571, -187, -156
-625, -132, -141
-665, -153, -119
-665, -182, -76
-656, -163, -16
-594, -150, 64
-,-,-
-582, -189, -265
-666, -126, -215
-668, -162, -171
-717, -193, -121
-741, -244, -61
-756, -226, 5
-751, -193, 40
-728, -214, 45
-717, -279, 46
-691, -302, 88
-691, -302, 88
-641, -243, 196
-609, -232, 311
-581, -281, 395
-588, -339, 430
-584, -354, 449
-580, -339, 487
-587, -338, 560
-614, -355, 600
-640, -405, 615
-668, -461, 614
-680, -502, 623
-719, -519, 644
-773, -569, 664
-783, -637, 691
-783, -637, 691
-786, -656, 734
-797, -681, 773
-816, -719, 756
-775, -768, 715
-741, -804, 667
-727, -826, 594
-690, -831, 538
-663, -872, 530
-744, -977, 476
-821, -1063, 362
-840, -1133, 292
-790, -1073, 285
-851, -1075, 287
-879, -1117, 237
-844, -1059, 188
-760, -984, 182
-749, -945, 161
-745, -990, 74
-740, -981, -30
-699, -950, -116
-635, -907, -123
-617, -873, -100
-590, -866, -113
-569, -872, -187
-560, -905, -278
-560, -944, -346
-536, -913, -344
-502, -896, -306
-481, -922, -319
-487, -973, -363
-481, -1013, -431
-466, -1038, -486
-434, -1030, -496
-417, -1019, -470
-414, -1023, -451
-423, -1015, -465
-414, -1020, -491
-401, -1017, -458
-395, -997, -422
-377, -965, -412
-403, -980, -418
-432, -1021, -441
-437, -1016, -442
-406, -954, -413
-388, -888, -386
-394, -878, -390
-421, -887, -420
-438, -881, -440
-434, -829, -442
-451, -774, -432
-488, -738, -418
-518, -727, -402
-533, -732, -413
-538, -729, -464
-523, -684, -526
-503, -608, -523
-497, -543, -443
-519, -508, -361
-544, -455, -351
-557, -432, -360
-577, -388, -338
-592, -350, -275
-605, -291, -201
-619, -232, -179
-640, -193, -191
-665, -222, -197
-693, -255, -166
-675, -221, -111
-654, -170, -56
-669, -117, -3
-725, -121, 20
-758, -178, 35
-758, -178, 35
-735, -210, 99
-662, -176, 229
-608, -146, 375
-,-,-
-582, -133, -216
-591, -171, -201
-653, -276, -174
-646, -294, -101
-611, -238, 14
-566, -188, 100
-547, -186, 140
-572, -214, 104
-610, -293, 84
-625, -318, 148
-644, -338, 254
-679, -373, 352
-724, -423, 361
-767, -503, 305
-779, -536, 286
-779, -536, 286
-773, -522, 323
-757, -487, 363
-746, -474, 385
-751, -465, 412
-756, -496, 443
-762, -567, 493
-762, -633, 564
-764, -645, 591
-820, -649, 592
-859, -710, 582
-845, -752, 566
-815, -780, 589
-860, -848, 646
-903, -904, 637
-900, -948, 589
-900, -948, 589
-827, -921, 564
-810, -907, 578
-871, -1009, 619
-961, -1104, 603
-946, -1134, 542
-859, -1067, 470
-760, -939, 446
-693, -816, 446
-714, -834, 453
-722, -907, 386
-729, -981, 272
-701, -911, 209
-697, -823, 199
-705, -807, 219
-707, -850, 156
-684, -863, 37
-693, -895, -23
-707, -872, 13
-707, -872, 13
-657, -793, 80
-589, -757, 73
-584, -828, -25
-643, -948, -120
-679, -995, -149
-643, -968, -121
-583, -935, -95
-560, -931, -117
-578, -979, -163
-622, -1023, -182
-645, -1057, -198
-620, -1016, -186
-583, -943, -174
-560, -893, -198
-567, -896, -218
-592, -948, -232
-604, -974, -243
-604, -969, -260
-573, -942, -266
-546, -932, -275
-548, -944, -303
-581, -956, -346
-580, -935, -344
-564, -883, -300
-554, -863, -261
-595, -892, -272
-615, -888, -312
-614, -856, -345
-591, -793, -350
-575, -733, -319
-609, -755, -252
-653, -796, -237
-662, -780, -282
-626, -665, -341
-594, -567, -323
-599, -543, -246
-616, -537, -180
-623, -476, -136
-605, -374, -111
-592, -284, -90
-622, -253, -71
-659, -276, -63
-674, -281, -56
-684, -253, -49
-694, -218, 0
-702, -212, 65
-702, -212, 65
-731, -187, 111
-692, -200, 147
-703, -167, 185
-,-,-
-615, -377, -680
-673, -329, -581
-667, -345, -535
-665, -307, -492
-653, -237, -496
-658, -228, -532
-649, -223, -552
-644, -165, -514
-620, -117, -454
-596, -72, -383
-593, -30, -325
-602, -46, -275
-627, -60, -233
-637, -73, -180
-637, -56, -116
-617, -53, -42
-617, -68, -1
-617, -68, -1
-650, -120, 0
-668, -160, 33
-660, -164, 80
-647, -204, 144
-656, -252, 215
-667, -293, 272
-661, -306, 323
-678, -344, 376
-686, -436, 459
-686, -436, 459
-704, -483, 551
-762, -524, 621
-843, -549, 704
-868, -589, 884
-835, -605, 1069
-842, -544, 1102
-875, -504, 1011
-857, -479, 891
-835, -543, 747
-816, -631, 569
-808, -594, 391
-818, -456, 311
-806, -407, 325
-814, -486, 388
-918, -646, 398
-1024, -808, 332
-1090, -851, 353
-1080, -782, 468
-1051, -725, 611
-1091, -785, 696
-1149, -879, 663
-1111, -886, 591
-999, -784, 528
-907, -645, 531
-907, -645, 531
-879, -612, 560
-895, -670, 517
-905, -758, 360
-893, -777, 192
-894, -761, 95
-882, -745, 78
-879, -774, 123
-867, -781, 147
-848, -793, 60
-847, -825, -76
-870, -843, -159
-856, -803, -171
-820, -790, -173
-794, -818, -197
-795, -861, -267
-793, -854, -367
-774, -831, -413
-747, -823, -426
-730, -845, -457
-707, -845, -485
-680, -801, -508
-662, -762, -476
-641, -719, -447
-619, -708, -456
-623, -721, -476
-607, -685, -505
-577, -610, -589
-561, -581, -667
-575, -623, -659
-608, -683, -607
-640, -686, -554
-671, -687, -527
-692, -684, -526
-697, -661, -499
-689, -621, -420
-679, -554, -349
-673, -491, -329
-675, -446, -339
-658, -375, -385
-643, -341, -404
-635, -338, -364
-641, -295, -305
-653, -224, -268
-644, -225, -309
-651, -225, -302
-651, -209, -302
-649, -189, -249
-643, -167, -173
-644, -114, -58
-647, -84, 11
-661, -86, -1
-696, -126, -54
-660, -140, 12
-579, -92, 155
-478, 16, 323
-524, 48, 374
-,-,-
-700, -185, -360
-702, -121, -284
-667, -94, -224
-689, -98, -212
-702, -113, -216
-697, -97, -172
-656, -89, -108
-638, -87, -67
-645, -86, -74
-638, -88, -45
-623, -89, 35
-623, -89, 35
-588, -91, 148
-593, -76, 247
-619, -71, 316
-604, -62, 363
-568, -67, 408
-564, -101, 479
-557, -120, 549
-599, -126, 591
-599, -126, 591
-691, -122, 598
-728, -211, 612
-749, -310, 633
-819, -359, 679
-857, -355, 742
-838, -290, 808
-854, -249, 894
-882, -317, 981
-932, -433, 990
-1019, -520, 888
-1095, -535, 759
-1125, -517, 762
-1057, -466, 818
-1042, -443, 827
-1127, -546, 769
-1168, -680, 672
-1129, -721, 574
-1082, -665, 520
-1030, -618, 503
-1011, -593, 460
-990, -624, 409
-1010, -704, 324
-1030, -760, 202
-1040, -786, 106
-1028, -805, 42
-1026, -841, 4
-1024, -880, -36
-1007, -900, -62
-988, -883, -95
-988, -883, -95
-960, -858, -125
-945, -848, -163
-948, -890, -241
-907, -872, -292
-912, -888, -346
-906, -852, -371
-877, -838, -381
-850, -771, -394
-813, -786, -379
-779, -764, -400
-745, -696, -410
-706, -670, -432
-677, -677, -465
-658, -674, -471
-671, -673, -480
-669, -649, -458
-657, -631, -458
-655, -605, -475
-659, -601, -471
-670, -591, -446
-667, -586, -441
-680, -575, -457
-690, -550, -488
-701, -546, -483
-707, -533, -443
-711, -511, -419
-723, -497, -419
-734, -482, -462
-735, -454, -480
-700, -395, -434
-674, -368, -358
-673, -336, -285
-691, -282, -245
-713, -253, -254
-706, -213, -269
-662, -138, -220
-631, -80, -142
-650, -60, -82
-679, -50, -71
-695, -16, -76
-676, 9, -41
-649, 27, 47
-649, 27, 47
-623, 72, 145
-619, 63, 235
-616, -1, 322
-618, -16, 379
-,-,-
-637, -112, -339
-619, -80, -257
-628, -118, -175
-683, -138, -145
-700, -135, -141
-678, -132, -106
-634, -95, -73
-597, -46, -42
-603, -90, 0
-603, -90, 0
-631, -129, 61
-629, -137, 167
-629, -155, 282
-640, -188, 301
-640, -227, 267
-626, -211, 290
-605, -173, 385
-584, -169, 482
-576, -188, 516
-613, -256, 516
-639, -265, 562
-637, -294, 713
-637, -294, 713
-652, -309, 885
-684, -308, 961
-715, -340, 991
-757, -351, 974
-789, -354, 929
-804, -366, 843
-802, -400, 829
-820, -426, 884
-887, -435, 930
-960, -461, 940
-1025, -510, 931
-1013, -574, 923
-1010, -655, 936
-1029, -620, 980
-966, -535, 988
