-696, -675, -1644
-962, -725, -1042
-,-,-
-456, -423, -945
-267, -643, -1200
-5, -806, -1747
198, -997, -1997
283, -1098, -1996
283, -1261, -1825
224, -1556, -1466
299, -1762, -1120
522, -1750, -723
717, -1589, -173
942, -1321, 452
1259, -922, 1154
1700, -247, 1803
1995, 487, 1998
1997, 893, 1998
1997, 960, 1998
1997, 1011, 1998
1997, 1020, 1983
1997, 935, 1749
1997, 736, 1755
1997, 736, 1755
1997, 417, 1946
1995, -33, 1951
1832, -623, 1478
1588, -1314, 844
1298, -1870, 24
1011, -1998, -953
752, -1840, -1793
392, -1504, -1997
-192, -1537, -1997
-443, -1319, -1997
-589, -901, -1741
-,-,-
-596, -502, -714
-506, -614, -1001
-422, -730, -1250
-334, -770, -1533
-223, -822, -1815
-219, -954, -1855
-228, -1103, -1704
-219, -1242, -1539
-135, -1399, -1370
59, -1510, -1107
308, -1583, -707
543, -1660, -321
801, -1628, -36
1075, -1269, 301
1509, -718, 761
1933, -5, 1410
1997, 417, 1989
1997, 550, 1998
1997, 764, 1998
1997, 890, 1998
1997, 774, 1976
1997, 700, 1848
1994, 385, 1927
1846, -137, 1916
1698, -635, 1636
1609, -1189, 1150
1532, -1737, 507
1349, -1997, -393
1349, -1998, -1649
1051, -1874, -1997
-,-,-
-474, -555, -1209
-335, -649, -1555
-313, -814, -1714
-311, -1001, -1658
-341, -1146, -1557
-296, -1196, -1443
-155, -1230, -1286
-1, -1314, -1071
97, -1498, -717
194, -1607, -264
409, -1430, 123
663, -1124, 475
920, -748, 927
1340, -343, 1465
1853, 71, 1981
1997, 445, 1998
1997, 624, 1998
1997, 888, 1998
1997, 1069, 1998
1997, 1061, 1998
1907, 829, 1998
1647, 532, 1998
1555, 178, 1917
1563, -234, 1606
1516, -642, 1268
1395, -1106, 848
1223, -1579, 237
961, -1924, -471
708, -1998, -1679
301, -1948, -1997
-,-,-
-776, -227, -579
-695, -330, -628
-703, -399, -802
-682, -456, -1088
-661, -506, -1331
-587, -599, -1628
-510, -710, -1892
-562, -946, -1926
-579, -1079, -1737
-519, -1184, -1355
-395, -1291, -916
126, -1326, -242
463, -1166, -12
463, -1166, -12
782, -861, 231
989, -516, 540
1169, -260, 948
1496, 63, 1354
1892, 453, 1866
1997, 631, 1998
1997, 728, 1998
1997, 878, 1998
1997, 962, 1998
1997, 857, 1997
1894, 536, 1927
1561, 120, 1759
1234, -353, 1494
898, -902, 1071
